household_id,sector,qualification,salary,own_house,house_rent,own_car,car_expenses,married,number_of_children,food,milk,bread,meat,fruits,vegetables,transport,education,healthcare,utilities,clothing,entertainment,sports,savings
885,Education,Cadre,83195,FAUX,10285,FAUX,0,VRAI,5,21881,3282,2188,6564,4376,5471,8183,10910,4616,4463,3642,3098,2634,13483
886,Industry,Cadre,82706,FAUX,14862,FAUX,0,FAUX,2,21271,3190,2127,6381,4254,5319,6759,9795,6342,5790,2427,3678,1123,10659
887,Finance,MaŒtrise,45176,VRAI,0,VRAI,14855,VRAI,3,14228,2134,1422,4268,2845,3559,0,4371,3559,2780,1132,1774,0,2477
888,Extractives,Ex‚cution,35003,FAUX,23747,VRAI,10383,VRAI,5,9726,1458,972,2917,1945,2434,0,4933,2886,1835,889,972,0,-20368
889,Transport,MaŒtrise,43731,FAUX,26361,VRAI,5046,VRAI,0,13553,2032,1355,4065,2710,3391,0,0,2358,2562,1437,2105,604,-10295
890,Transport,Ex‚cution,27780,VRAI,0,FAUX,0,VRAI,1,8829,1324,882,2648,1765,2210,2450,4144,1868,1731,739,839,0,7180
891,Transport,MaŒtrise,58423,VRAI,0,FAUX,0,FAUX,2,20005,3000,2000,6001,4001,5003,4397,4366,4093,4181,3215,2439,0,15727
892,Health,MaŒtrise,41989,FAUX,10944,VRAI,8751,VRAI,4,13028,1954,1302,3908,2605,3259,0,4444,2897,3186,1947,2353,1903,-7464
893,Education,Ex‚cution,27607,VRAI,0,FAUX,0,VRAI,0,9445,1416,944,2833,1889,2363,2263,0,1619,1945,1023,1368,0,9944
894,Transport,MaŒtrise,52321,VRAI,0,VRAI,5860,FAUX,1,14566,2184,1456,4369,2913,3644,0,6450,2900,3796,1142,1574,0,16033
895,Finance,Cadre,93282,FAUX,20810,FAUX,0,VRAI,5,29294,4394,2929,8788,5858,7325,6700,5526,8936,6842,2076,4314,4056,4728
896,Transport,Ex‚cution,33260,FAUX,22648,FAUX,0,FAUX,2,8716,1307,871,2614,1743,2181,2030,2751,2025,2053,1409,1804,0,-10176
897,Education,MaŒtrise,51201,FAUX,27314,VRAI,4946,VRAI,5,15684,2352,1568,4705,3136,3923,0,6465,3499,3397,2081,1266,551,-14002
898,Transport,Cadre,117966,FAUX,28756,FAUX,0,FAUX,1,39808,5971,3980,11942,7961,9954,7156,9736,6787,8094,4340,5976,0,7313
899,Health,Cadre,96992,VRAI,0,VRAI,10082,FAUX,2,30193,4528,3019,9057,6038,7551,0,12808,6512,5413,2709,5492,0,23783
900,Industry,Cadre,60375,FAUX,28070,VRAI,3256,FAUX,2,19290,2893,1929,5787,3858,4823,0,5615,5104,3962,3566,1697,0,-10185
901,Extractives,Cadre,95788,FAUX,22684,VRAI,12587,VRAI,0,28072,4210,2807,8421,5614,7020,0,0,7056,6928,4847,2675,0,10939
902,Agriculture,Ex‚cution,37410,VRAI,0,FAUX,0,VRAI,1,9728,1459,972,2918,1945,2434,2612,3768,3733,2070,2218,1451,993,10837
903,Extractives,Cadre,109261,FAUX,12600,FAUX,0,VRAI,5,27572,4135,2757,8271,5514,6895,7514,6673,7388,6031,3816,4466,3962,29239
904,Finance,Cadre,72442,VRAI,0,VRAI,6145,VRAI,2,21406,3210,2140,6421,4281,5354,0,4706,5251,4227,4181,4651,2221,19654
905,Construction,Ex‚cution,32259,VRAI,0,VRAI,14230,VRAI,2,8443,1266,844,2532,1688,2113,0,3721,2985,2514,1900,1905,1423,-4862
906,Industry,Ex‚cution,33066,FAUX,22269,VRAI,4120,VRAI,3,11435,1715,1143,3430,2287,2860,0,3091,2683,2314,1384,1000,0,-15230
907,Transport,MaŒtrise,50952,VRAI,0,VRAI,10454,FAUX,1,16730,2509,1673,5019,3346,4183,0,5910,3866,2803,3013,1974,1515,4687
908,Health,Cadre,103401,VRAI,0,VRAI,9861,VRAI,0,34782,5217,3478,10434,6956,8697,0,0,8252,6951,5431,6133,0,31991
909,Transport,Ex‚cution,39985,VRAI,0,FAUX,0,VRAI,2,11545,1731,1154,3463,2309,2888,3224,2223,3011,3043,1141,1652,0,14146
910,Health,Cadre,73869,VRAI,0,FAUX,0,VRAI,0,21806,3270,2180,6541,4361,5454,6712,0,5664,4443,3421,4128,0,27695
911,Commerce,MaŒtrise,57788,FAUX,25544,FAUX,0,VRAI,5,15640,2346,1564,4692,3128,3910,3208,7682,4898,3886,1593,2899,852,-8414
912,Construction,Ex‚cution,36353,VRAI,0,FAUX,0,VRAI,5,12716,1907,1271,3814,2543,3181,1824,1918,3315,2035,815,1158,0,12572
913,Construction,Cadre,108750,FAUX,12920,FAUX,0,FAUX,0,37869,5680,3786,11360,7573,9470,9290,0,5777,5552,2907,6132,3312,24991
914,Commerce,MaŒtrise,47549,VRAI,0,FAUX,0,FAUX,0,12449,1867,1244,3734,2489,3115,3116,0,4228,3152,2534,1216,0,20854
915,Finance,Ex‚cution,31162,FAUX,27667,FAUX,0,VRAI,0,10826,1623,1082,3247,2165,2709,1584,0,3034,1902,635,1697,0,-16183
916,Transport,Cadre,70985,FAUX,10968,FAUX,0,VRAI,3,20690,3103,2069,6207,4138,5173,3677,5830,6259,5594,2203,2294,0,13470
917,Finance,Cadre,90566,FAUX,26081,VRAI,12297,VRAI,1,23660,3549,2366,7098,4732,5915,0,10684,5706,5820,2895,3275,3632,-3484
918,Health,Ex‚cution,27193,FAUX,29488,FAUX,0,VRAI,0,9391,1408,939,2817,1878,2349,2501,0,1938,1885,736,1305,0,-20051
919,Industry,MaŒtrise,53337,FAUX,29322,VRAI,12241,VRAI,3,14798,2219,1479,4439,2959,3702,0,2840,4855,3108,2766,1835,2611,-21039
920,Industry,MaŒtrise,59089,FAUX,22458,VRAI,7231,VRAI,0,17901,2685,1790,5370,3580,4476,0,0,5562,4628,1419,1984,0,-2094
921,Education,MaŒtrise,40605,VRAI,0,VRAI,13489,VRAI,3,13735,2060,1373,4120,2747,3435,0,3235,3702,2466,972,2351,0,655
922,Health,Cadre,99116,FAUX,27580,VRAI,13088,VRAI,4,29354,4403,2935,8806,5870,7340,0,6985,6449,5553,5051,5513,0,-457
923,Agriculture,Cadre,119426,FAUX,28220,VRAI,9976,VRAI,1,30946,4641,3094,9283,6189,7739,0,11183,9445,7841,3969,5627,0,12219
924,Construction,Cadre,61854,VRAI,0,FAUX,0,FAUX,2,16112,2416,1611,4833,3222,4030,3161,4153,4839,4397,1738,3303,2136,22015
925,Industry,MaŒtrise,58165,FAUX,17148,FAUX,0,VRAI,4,16180,2427,1618,4854,3236,4045,4019,3441,3234,4176,3360,2939,0,3668
926,Commerce,Ex‚cution,28022,FAUX,25204,VRAI,8413,VRAI,1,8323,1248,832,2496,1664,2083,0,2886,1771,1941,1348,979,0,-22843
927,Extractives,Cadre,110420,FAUX,18089,FAUX,0,VRAI,1,35254,5288,3525,10576,7050,8815,8458,10315,7659,8309,3177,6262,0,12897
928,Construction,Cadre,118444,FAUX,14629,FAUX,0,FAUX,0,35582,5337,3558,10674,7116,8897,10950,0,7317,9245,6893,8047,0,25781
929,Agriculture,Ex‚cution,35687,VRAI,0,FAUX,0,VRAI,3,12370,1855,1237,3711,2474,3093,2057,4434,2420,2407,855,1260,0,9884
930,Construction,Cadre,65171,VRAI,0,FAUX,0,FAUX,1,17704,2655,1770,5311,3540,4428,6010,7374,3515,4209,1850,1952,0,22557
931,Extractives,Cadre,71023,VRAI,0,FAUX,0,FAUX,1,17797,2669,1779,5339,3559,4451,4929,5522,5576,4084,2304,4439,0,26372
932,Finance,MaŒtrise,42589,VRAI,0,FAUX,0,FAUX,0,11805,1770,1180,3541,2361,2953,2947,0,3692,3327,1753,873,1104,17088
933,Construction,Ex‚cution,35876,VRAI,0,FAUX,0,VRAI,3,10101,1515,1010,3030,2020,2526,3571,3341,3354,2758,1917,801,0,10033
934,Health,Cadre,104296,FAUX,12354,FAUX,0,FAUX,2,28664,4299,2866,8599,5732,7168,8785,7162,8047,8301,3889,5433,0,21661
935,Commerce,Cadre,114334,FAUX,26150,FAUX,0,VRAI,3,33400,5010,3340,10020,6680,8350,10598,14538,6086,7847,3362,5473,0,6880
936,Commerce,Ex‚cution,37366,VRAI,0,VRAI,12457,FAUX,2,11393,1708,1139,3417,2278,2851,0,1873,2473,2114,2198,2106,512,2240
937,Transport,Ex‚cution,26335,FAUX,26496,FAUX,0,VRAI,5,8437,1265,843,2531,1687,2111,1550,2539,1343,1428,1241,1510,503,-18712
938,Commerce,MaŒtrise,49458,VRAI,0,VRAI,5092,FAUX,0,13751,2062,1375,4125,2750,3439,0,0,4139,3849,1676,1803,0,19148
939,Transport,Cadre,117442,VRAI,0,FAUX,0,VRAI,2,35348,5302,3534,10604,7069,8839,10939,10765,10240,8889,3805,4655,5086,27715
940,Commerce,MaŒtrise,52072,FAUX,15479,VRAI,6090,VRAI,0,15260,2289,1526,4578,3052,3815,0,0,3909,4011,1584,3300,0,2439
941,Transport,Cadre,60765,VRAI,0,FAUX,0,FAUX,1,16755,2513,1675,5026,3351,4190,4197,5202,4169,3618,2725,1714,0,22385
942,Construction,Ex‚cution,25732,VRAI,0,FAUX,0,VRAI,0,7611,1141,761,2283,1522,1904,2016,0,2443,2035,1167,1497,422,8541
943,Agriculture,MaŒtrise,44858,VRAI,0,VRAI,7539,VRAI,2,14155,2123,1415,4246,2831,3540,0,5534,3063,2787,1890,3001,0,6889
944,Extractives,Ex‚cution,39385,VRAI,0,FAUX,0,VRAI,3,11285,1692,1128,3385,2257,2823,2895,3019,2648,2736,2178,1150,0,13474
945,Health,Ex‚cution,29548,FAUX,28724,VRAI,13484,VRAI,4,9984,1497,998,2995,1996,2498,0,3707,2856,1672,1579,1610,0,-34068
946,Finance,Ex‚cution,29313,VRAI,0,VRAI,10911,FAUX,0,8137,1220,813,2441,1627,2036,0,0,2082,1643,1041,1306,1194,2999
947,Education,Ex‚cution,35961,FAUX,13354,VRAI,10101,VRAI,4,11931,1789,1193,3579,2386,2984,0,3436,3236,2496,724,1175,0,-10492
948,Finance,Ex‚cution,38414,FAUX,21914,VRAI,14923,VRAI,2,9709,1456,970,2912,1941,2430,0,2169,3330,2291,1301,1168,0,-18391
949,Finance,Ex‚cution,26627,VRAI,0,VRAI,9558,VRAI,1,7911,1186,791,2373,1582,1979,0,1402,1453,1879,989,1683,0,1752
950,Finance,Cadre,87973,VRAI,0,FAUX,0,FAUX,2,24451,3667,2445,7335,4890,6114,5458,8775,8553,5570,4087,4788,0,26291
951,Extractives,Ex‚cution,32371,FAUX,18167,VRAI,4151,FAUX,2,9729,1459,972,2918,1945,2435,0,1723,2665,2156,1510,2152,0,-9882
952,Agriculture,Cadre,71985,FAUX,26474,FAUX,0,FAUX,1,21659,3248,2165,6497,4331,5418,4046,10352,7077,5702,1552,4845,0,-9722
953,Transport,MaŒtrise,57507,VRAI,0,FAUX,0,VRAI,2,14855,2228,1485,4456,2971,3715,5507,5200,4007,3397,2209,1874,2415,18043
954,Construction,MaŒtrise,48697,VRAI,0,FAUX,0,VRAI,0,15396,2309,1539,4618,3079,3851,4593,0,4181,2626,2806,3165,704,15226
955,Extractives,MaŒtrise,45781,FAUX,23622,VRAI,8435,FAUX,1,11737,1760,1173,3521,2347,2936,0,3920,3664,3052,1656,1897,1292,-13494
956,Education,MaŒtrise,57970,VRAI,0,FAUX,0,FAUX,2,15070,2260,1507,4521,3014,3768,5783,5219,4748,4438,2140,3402,0,17170
957,Extractives,MaŒtrise,56147,FAUX,20262,FAUX,0,FAUX,1,14363,2154,1436,4308,2872,3593,3245,3398,4725,3828,1929,1284,0,3113
958,Commerce,Ex‚cution,39727,VRAI,0,VRAI,9846,FAUX,0,11434,1715,1143,3430,2286,2860,0,0,3344,2258,1466,1901,0,9478
959,Finance,Cadre,117300,FAUX,18444,FAUX,0,VRAI,0,33719,5057,3371,10115,6743,8433,7345,0,6534,6360,6350,5798,0,32750
960,Commerce,Cadre,94621,VRAI,0,VRAI,9895,FAUX,1,28952,4342,2895,8685,5790,7240,0,4938,9159,7293,3948,4623,0,25813
961,Industry,Cadre,110314,VRAI,0,VRAI,9959,VRAI,3,34682,5202,3468,10404,6936,8672,0,12276,9482,7643,4499,5966,0,25807
962,Extractives,Ex‚cution,28948,VRAI,0,FAUX,0,VRAI,3,8377,1256,837,2513,1675,2096,1739,1651,2565,1664,1284,1574,0,10094
963,Finance,Cadre,105977,VRAI,0,FAUX,0,FAUX,1,37069,5560,3706,11120,7413,9270,10067,15112,9528,7255,2664,5417,4812,14053
964,Extractives,MaŒtrise,49874,VRAI,0,VRAI,14825,VRAI,4,14795,2219,1479,4438,2959,3700,0,4920,4646,3164,1722,3478,0,2324
965,Agriculture,MaŒtrise,40381,VRAI,0,VRAI,8454,FAUX,2,12969,1945,1296,3890,2593,3245,0,5013,3027,2594,985,1937,1982,3420
966,Health,MaŒtrise,50909,VRAI,0,VRAI,7799,VRAI,2,17338,2600,1733,5201,3467,4337,0,7122,2805,2763,2773,2033,1548,6728
967,Industry,Cadre,111087,FAUX,21565,VRAI,3087,FAUX,1,38397,5759,3839,11519,7679,9601,0,14319,9575,6174,6263,6820,4981,-94
968,Construction,MaŒtrise,41502,FAUX,25840,FAUX,0,VRAI,5,14495,2174,1449,4348,2899,3625,3482,5105,2516,2173,1289,1346,735,-15479
969,Finance,Cadre,98653,VRAI,0,VRAI,6577,VRAI,4,32303,4845,3230,9690,6460,8078,0,14183,5631,6044,3086,6219,0,24610
970,Industry,MaŒtrise,50187,VRAI,0,FAUX,0,FAUX,1,13835,2075,1383,4150,2767,3460,3112,3830,3357,2670,2403,1524,0,19456
971,Commerce,MaŒtrise,40693,VRAI,0,FAUX,0,VRAI,0,13058,1958,1305,3917,2611,3267,2207,0,3543,2881,1222,1328,0,16454
972,Construction,MaŒtrise,54604,FAUX,19203,FAUX,0,FAUX,1,18536,2780,1853,5560,3707,4636,2761,8004,4023,4037,1369,2173,1183,-6685
973,Commerce,MaŒtrise,47855,VRAI,0,VRAI,14101,FAUX,2,13180,1977,1318,3954,2636,3295,0,3632,3561,3329,1189,1377,2342,5144
974,Commerce,Ex‚cution,25449,VRAI,0,VRAI,10285,FAUX,1,8440,1266,844,2532,1688,2110,0,2588,1984,1785,948,656,1022,-2259
975,Education,Ex‚cution,38627,FAUX,11567,VRAI,4094,VRAI,1,10139,1520,1013,3041,2027,2538,0,2454,3519,2999,1994,1160,0,701
976,Transport,Cadre,117184,VRAI,0,VRAI,9973,VRAI,2,32924,4938,3292,9877,6584,8233,0,9340,7650,8969,5736,6267,0,36325
977,Agriculture,MaŒtrise,56588,FAUX,21301,FAUX,0,VRAI,3,17067,2560,1706,5120,3413,4268,3808,6633,5520,3653,2186,2983,1139,-7702
978,Extractives,MaŒtrise,44517,VRAI,0,VRAI,11973,FAUX,0,14171,2125,1417,4251,2834,3544,0,0,3837,3421,2244,997,931,6943
979,Transport,MaŒtrise,48924,FAUX,28811,VRAI,7930,FAUX,2,16419,2462,1641,4925,3283,4108,0,3575,4522,2650,2113,3150,0,-20246
980,Agriculture,Ex‚cution,38699,VRAI,0,VRAI,4694,VRAI,2,11003,1650,1100,3300,2200,2753,0,4821,3146,2417,2267,2196,1539,6616
981,Construction,MaŒtrise,48463,VRAI,0,FAUX,0,VRAI,1,13004,1950,1300,3901,2600,3253,4068,6122,3463,3675,1261,1644,893,14333
982,Finance,Ex‚cution,25589,VRAI,0,FAUX,0,VRAI,3,8696,1304,869,2608,1739,2176,2555,3207,2521,1883,1497,1416,667,3147
983,Transport,Ex‚cution,37329,VRAI,0,VRAI,12491,FAUX,0,10163,1524,1016,3048,2032,2543,0,0,3086,2634,1769,796,0,6390
984,Finance,MaŒtrise,49662,FAUX,14328,FAUX,0,VRAI,0,12615,1892,1261,3784,2523,3155,4374,0,2730,3074,1199,3071,0,8271
985,Transport,Cadre,106214,VRAI,0,VRAI,13957,VRAI,4,27376,4106,2737,8212,5475,6846,0,11611,6316,6461,5786,4377,0,30330
986,Transport,MaŒtrise,50249,VRAI,0,FAUX,0,VRAI,2,15838,2375,1583,4751,3167,3962,3735,6484,4814,3097,2203,2262,0,11816
987,Extractives,Ex‚cution,33956,FAUX,13497,VRAI,14597,VRAI,1,8995,1349,899,2698,1799,2250,0,4480,2166,2055,973,1673,1232,-15712
988,Education,Ex‚cution,31107,VRAI,0,VRAI,11361,VRAI,0,9563,1434,956,2868,1912,2393,0,0,2750,1824,1131,1437,343,2698
989,Transport,Ex‚cution,26461,VRAI,0,VRAI,9030,FAUX,1,7122,1068,712,2136,1424,1782,0,3734,1348,1841,936,1419,0,1031
990,Agriculture,Cadre,107236,VRAI,0,VRAI,5392,VRAI,1,35826,5373,3582,10747,7165,8959,0,6929,10141,6807,4503,6952,1852,28834
991,Extractives,Cadre,117013,VRAI,0,VRAI,5177,VRAI,1,38678,5801,3867,11603,7735,9672,0,9714,7724,7195,5290,4926,0,38309
992,Education,Cadre,90941,FAUX,14779,VRAI,5972,VRAI,4,22916,3437,2291,6874,4583,5731,0,9468,8896,5614,3347,6224,0,13725
993,Commerce,Cadre,96288,VRAI,0,VRAI,6311,FAUX,1,31611,4741,3161,9483,6322,7904,0,7671,7523,5534,5072,2457,0,30109
994,Health,Ex‚cution,31423,VRAI,0,VRAI,3338,FAUX,1,8054,1208,805,2416,1610,2015,0,4669,1620,2195,1095,1643,1161,7648
995,Transport,Cadre,100144,VRAI,0,VRAI,6477,VRAI,0,27896,4184,2789,8368,5579,6976,0,0,6250,7287,2476,3855,2034,43869
996,Agriculture,Cadre,64803,FAUX,28201,VRAI,13826,VRAI,2,16590,2488,1659,4977,3318,4148,0,9544,4748,5041,1321,2098,2642,-19208
997,Transport,MaŒtrise,53582,FAUX,23545,FAUX,0,FAUX,0,17213,2581,1721,5163,3442,4306,2865,0,4008,3438,1737,3403,1291,-3918
998,Health,Cadre,72190,FAUX,16891,VRAI,13316,VRAI,4,18605,2790,1860,5581,3721,4653,0,5471,3949,4292,3970,2696,0,3000
999,Health,Cadre,96258,VRAI,0,FAUX,0,FAUX,2,25302,3795,2530,7590,5060,6327,7200,9249,8222,5071,4408,4891,3050,28865
1000,Extractives,Cadre,80221,FAUX,20750,FAUX,0,VRAI,3,22192,3328,2219,6657,4438,5550,5632,9641,4166,6314,1752,5139,0,4635
